created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,sentimen,text_stemmed_str
2025-02-02 06:43:47+00:00,Bank Rakyat Indonesia (BBRI) rencananya mau beli kembali saham mereka dari pasar dengan anggaran maksimal Rp3 triliun. Dari mana uangnya? Dari kas internal mereka sendiri! Rencana ini bakal dibahas di Rapat Umum Pemegang Saham Tahunan (RUPST) yang dijadwalkan pada 11 Maret 2025. https://t.co/cbWMygs36z,bank rakyat indonesia (bbri) rencananya mau beli kembali saham mereka dari pasar dengan anggaran maksimal rp3 triliun. dari mana uangnya? dari kas internal mereka sendiri! rencana ini bakal dibahas di rapat umum pemegang saham tahunan (rupst) yang dijadwalkan pada 11 maret 2025. https://t.co/cbwmygs36z,bank rakyat indonesia bbri rencananya mau beli kembali saham mereka dari pasar dengan anggaran maksimal rp triliun dari mana uangnya dari kas internal mereka sendiri rencana ini bakal dibahas di rapat umum pemegang saham tahunan rupst yang dijadwalkan pada maret,"['bank', 'rakyat', 'indonesia', 'bbri', 'rencananya', 'mau', 'beli', 'kembali', 'saham', 'mereka', 'dari', 'pasar', 'dengan', 'anggaran', 'maksimal', 'rp', 'triliun', 'dari', 'mana', 'uangnya', 'dari', 'kas', 'internal', 'mereka', 'sendiri', 'rencana', 'ini', 'bakal', 'dibahas', 'di', 'rapat', 'umum', 'pemegang', 'saham', 'tahunan', 'rupst', 'yang', 'dijadwalkan', 'pada', 'maret']","['bank', 'rakyat', 'indonesia', 'bbri', 'rencananya', 'mau', 'beli', 'kembali', 'saham', 'mereka', 'dari', 'pasar', 'dengan', 'anggaran', 'maksimal', 'rp', 'triliun', 'dari', 'mana', 'uangnya', 'dari', 'kas', 'internal', 'mereka', 'sendiri', 'rencana', 'ini', 'bakal', 'dibahas', 'di', 'rapat', 'umum', 'pemegang', 'saham', 'tahunan', 'rupst', 'yang', 'dijadwalkan', 'pada', 'maret']","['bank', 'rakyat', 'indonesia', 'bbri', 'rencananya', 'mau', 'beli', 'saham', 'pasar', 'anggaran', 'maksimal', 'rp', 'triliun', 'mana', 'uangnya', 'kas', 'internal', 'sendiri', 'rencana', 'bakal', 'dibahas', 'rapat', 'umum', 'pemegang', 'saham', 'tahunan', 'rupst', 'dijadwalkan', 'maret']","['bank', 'rakyat', 'indonesia', 'bbri', 'rencana', 'mau', 'beli', 'saham', 'pasar', 'anggar', 'maksimal', 'rp', 'triliun', 'mana', 'uang', 'kas', 'internal', 'sendiri', 'rencana', 'bakal', 'bahas', 'rapat', 'umum', 'pegang', 'saham', 'tahun', 'rupst', 'jadwal', 'maret']",positif,bank rakyat indonesia bbri rencana mau beli saham pasar anggar maksimal rp triliun mana uang kas internal sendiri rencana bakal bahas rapat umum pegang saham tahun rupst jadwal maret
2025-02-02 06:43:48+00:00,Kenapa BBRI mau buyback? Simpelnya biar harga sahamnya lebih stabil dan nggak undervalued. Dengan membeli kembali saham yang beredar otomatis jumlah saham di pasar berkurang dan biasanya harga saham jadi lebih terjaga.,kenapa bbri mau buyback? simpelnya biar harga sahamnya lebih stabil dan nggak undervalued. dengan membeli kembali saham yang beredar otomatis jumlah saham di pasar berkurang dan biasanya harga saham jadi lebih terjaga.,kenapa bbri mau buyback simpelnya biar harga sahamnya lebih stabil dan nggak undervalued dengan membeli kembali saham yang beredar otomatis jumlah saham di pasar berkurang dan biasanya harga saham jadi lebih terjaga,"['kenapa', 'bbri', 'mau', 'buyback', 'simpelnya', 'biar', 'harga', 'sahamnya', 'lebih', 'stabil', 'dan', 'nggak', 'undervalued', 'dengan', 'membeli', 'kembali', 'saham', 'yang', 'beredar', 'otomatis', 'jumlah', 'saham', 'di', 'pasar', 'berkurang', 'dan', 'biasanya', 'harga', 'saham', 'jadi', 'lebih', 'terjaga']","['kenapa', 'bbri', 'mau', 'buyback', 'simpelnya', 'biar', 'harga', 'sahamnya', 'lebih', 'stabil', 'dan', 'enggak', 'undervalued', 'dengan', 'membeli', 'kembali', 'saham', 'yang', 'beredar', 'otomatis', 'jumlah', 'saham', 'di', 'pasar', 'berkurang', 'dan', 'biasanya', 'harga', 'saham', 'jadi', 'lebih', 'terjaga']","['bbri', 'mau', 'buyback', 'simpelnya', 'biar', 'harga', 'sahamnya', 'lebih', 'stabil', 'enggak', 'undervalued', 'membeli', 'saham', 'beredar', 'otomatis', 'jumlah', 'saham', 'pasar', 'berkurang', 'biasanya', 'harga', 'saham', 'jadi', 'lebih', 'terjaga']","['bbri', 'mau', 'buyback', 'simpel', 'biar', 'harga', 'saham', 'lebih', 'stabil', 'enggak', 'undervalued', 'beli', 'saham', 'edar', 'otomatis', 'jumlah', 'saham', 'pasar', 'kurang', 'biasa', 'harga', 'saham', 'jadi', 'lebih', 'jaga']",positif,bbri mau buyback simpel biar harga saham lebih stabil enggak undervalued beli saham edar otomatis jumlah saham pasar kurang biasa harga saham jadi lebih jaga
2025-02-02 06:53:34+00:00,Disaat orang ga percaya alt season. Disitulah kita beli alt . Cashflow is king. Kyak kmren BBRI banyak skeptis karena lost -40% week depan langsung pump.,disaat orang ga percaya alt season. disitulah kita beli alt . cashflow is king. kyak kmren bbri banyak skeptis karena lost -40% week depan langsung pump.,disaat orang ga percaya alt season disitulah kita beli alt cashflow is king kyak kmren bbri banyak skeptis karena lost week depan langsung pump,"['disaat', 'orang', 'ga', 'percaya', 'alt', 'season', 'disitulah', 'kita', 'beli', 'alt', 'cashflow', 'is', 'king', 'kyak', 'kmren', 'bbri', 'banyak', 'skeptis', 'karena', 'lost', 'week', 'depan', 'langsung', 'pump']","['disaat', 'orang', 'enggak', 'percaya', 'alt', 'season', 'disitulah', 'kita', 'beli', 'alt', 'cashflow', 'is', 'king', 'kayak', 'kemarin', 'bbri', 'banyak', 'skeptis', 'karena', 'lost', 'wig', 'depan', 'langsung', 'pump']","['disaat', 'orang', 'enggak', 'percaya', 'alt', 'season', 'disitulah', 'beli', 'alt', 'cashflow', 'is', 'king', 'kayak', 'kemarin', 'bbri', 'banyak', 'skeptis', 'lost', 'wig', 'depan', 'langsung', 'pump']","['saat', 'orang', 'enggak', 'percaya', 'alt', 'season', 'situ', 'beli', 'alt', 'cashflow', 'is', 'king', 'kayak', 'kemarin', 'bbri', 'banyak', 'skeptis', 'lost', 'wig', 'depan', 'langsung', 'pump']",negatif,saat orang enggak percaya alt season situ beli alt cashflow is king kayak kemarin bbri banyak skeptis lost wig depan langsung pump
2025-02-02 06:57:12+00:00,Apakah berdampak terhadap perolehan laba BBRI? https://t.co/lXxgoGj0Vf,apakah berdampak terhadap perolehan laba bbri? https://t.co/lxxgogj0vf,apakah berdampak terhadap perolehan laba bbri,"['apakah', 'berdampak', 'terhadap', 'perolehan', 'laba', 'bbri']","['apakah', 'berdampak', 'terhadap', 'perolehan', 'laba', 'bbri']","['berdampak', 'perolehan', 'laba', 'bbri']","['dampak', 'oleh', 'laba', 'bbri']",negatif,dampak oleh laba bbri
2025-02-02 07:13:54+00:00,Ini hasil semedi buat beli sepiring nasi untuk mg ini BBRI EMTK ELSA WiFI PTRO semoga moncer,ini hasil semedi buat beli sepiring nasi untuk mg ini bbri emtk elsa wifi ptro semoga moncer,ini hasil semedi buat beli sepiring nasi untuk mg ini bbri emtk elsa wifi ptro semoga moncer,"['ini', 'hasil', 'semedi', 'buat', 'beli', 'sepiring', 'nasi', 'untuk', 'mg', 'ini', 'bbri', 'emtk', 'elsa', 'wifi', 'ptro', 'semoga', 'moncer']","['ini', 'hasil', 'semedi', 'buat', 'beli', 'sepiring', 'nasi', 'untuk', 'moga', 'ini', 'bbri', 'emtk', 'elsa', 'wifi', 'ptro', 'semoga', 'moncer']","['hasil', 'semedi', 'buat', 'beli', 'sepiring', 'nasi', 'moga', 'bbri', 'emtk', 'elsa', 'wifi', 'ptro', 'semoga', 'moncer']","['hasil', 'semedi', 'buat', 'beli', 'piring', 'nasi', 'moga', 'bbri', 'emtk', 'elsa', 'wifi', 'ptro', 'moga', 'moncer']",netral,hasil semedi buat beli piring nasi moga bbri emtk elsa wifi ptro moga moncer
2025-02-02 10:09:39+00:00,Sebenarnya kalau lihat posisi harga saham yang lagi murah saham seperti $BMRI dan $BBNI menarik kalau $BBRI finalnya udah kepecah dengan interim sebelumnya. Yang agak riskan $SMGR ada potensi payout ratio tahun ini turun jadi tingkat dividen per saham juga turun lagi.,sebenarnya kalau lihat posisi harga saham yang lagi murah saham seperti $bmri dan $bbni menarik kalau $bbri finalnya udah kepecah dengan interim sebelumnya. yang agak riskan $smgr ada potensi payout ratio tahun ini turun jadi tingkat dividen per saham juga turun lagi.,sebenarnya kalau lihat posisi harga saham yang lagi murah saham seperti bmri dan bbni menarik kalau bbri finalnya udah kepecah dengan interim sebelumnya yang agak riskan smgr ada potensi payout ratio tahun ini turun jadi tingkat dividen per saham juga turun lagi,"['sebenarnya', 'kalau', 'lihat', 'posisi', 'harga', 'saham', 'yang', 'lagi', 'murah', 'saham', 'seperti', 'bmri', 'dan', 'bbni', 'menarik', 'kalau', 'bbri', 'finalnya', 'udah', 'kepecah', 'dengan', 'interim', 'sebelumnya', 'yang', 'agak', 'riskan', 'smgr', 'ada', 'potensi', 'payout', 'ratio', 'tahun', 'ini', 'turun', 'jadi', 'tingkat', 'dividen', 'per', 'saham', 'juga', 'turun', 'lagi']","['sebenarnya', 'kalau', 'lihat', 'posisi', 'harga', 'saham', 'yang', 'lagi', 'murah', 'saham', 'seperti', 'bmri', 'dan', 'bbni', 'menarik', 'kalau', 'bbri', 'finalnya', 'sudah', 'kepecah', 'dengan', 'interim', 'sebelumnya', 'yang', 'agak', 'riskan', 'smgr', 'ada', 'potensi', 'payout', 'ratio', 'tahun', 'ini', 'turun', 'jadi', 'tingkat', 'dividen', 'per', 'saham', 'juga', 'turun', 'lagi']","['sebenarnya', 'kalau', 'lihat', 'posisi', 'harga', 'saham', 'murah', 'saham', 'bmri', 'bbni', 'menarik', 'kalau', 'bbri', 'finalnya', 'kepecah', 'interim', 'sebelumnya', 'riskan', 'smgr', 'potensi', 'payout', 'ratio', 'tahun', 'turun', 'jadi', 'tingkat', 'dividen', 'per', 'saham', 'turun']","['benar', 'kalau', 'lihat', 'posisi', 'harga', 'saham', 'murah', 'saham', 'bmri', 'bbni', 'tarik', 'kalau', 'bbri', 'final', 'pecah', 'interim', 'belum', 'riskan', 'smgr', 'potensi', 'payout', 'ratio', 'tahun', 'turun', 'jadi', 'tingkat', 'dividen', 'per', 'saham', 'turun']",netral,benar kalau lihat posisi harga saham murah saham bmri bbni tarik kalau bbri final pecah interim belum riskan smgr potensi payout ratio tahun turun jadi tingkat dividen per saham turun
2025-02-02 10:22:36+00:00,BBRI mengumumkan rencana buyback sahamnya senilai Rp 3 triliun. Rencana ini akan dibahas dalam RUPST 11 Maret 2025. Perkiraan periode buyback 12 Maret 2025 - 11 Maret 2026: Keterbukaan informasi https://t.co/SXcM8Omw0O,bbri mengumumkan rencana buyback sahamnya senilai rp 3 triliun. rencana ini akan dibahas dalam rupst 11 maret 2025. perkiraan periode buyback 12 maret 2025 - 11 maret 2026: keterbukaan informasi https://t.co/sxcm8omw0o,bbri mengumumkan rencana buyback sahamnya senilai rp triliun rencana ini akan dibahas dalam rupst maret perkiraan periode buyback maret maret keterbukaan informasi,"['bbri', 'mengumumkan', 'rencana', 'buyback', 'sahamnya', 'senilai', 'rp', 'triliun', 'rencana', 'ini', 'akan', 'dibahas', 'dalam', 'rupst', 'maret', 'perkiraan', 'periode', 'buyback', 'maret', 'maret', 'keterbukaan', 'informasi']","['bbri', 'mengumumkan', 'rencana', 'buyback', 'sahamnya', 'senilai', 'rp', 'triliun', 'rencana', 'ini', 'akan', 'dibahas', 'dalam', 'rupst', 'maret', 'perkiraan', 'periode', 'buyback', 'maret', 'maret', 'keterbukaan', 'informasi']","['bbri', 'mengumumkan', 'rencana', 'buyback', 'sahamnya', 'senilai', 'rp', 'triliun', 'rencana', 'dibahas', 'rupst', 'maret', 'perkiraan', 'periode', 'buyback', 'maret', 'maret', 'keterbukaan', 'informasi']","['bbri', 'umum', 'rencana', 'buyback', 'saham', 'nila', 'rp', 'triliun', 'rencana', 'bahas', 'rupst', 'maret', 'kira', 'periode', 'buyback', 'maret', 'maret', 'buka', 'informasi']",positif,bbri umum rencana buyback saham nila rp triliun rencana bahas rupst maret kira periode buyback maret maret buka informasi
2025-02-02 10:32:25+00:00,@Saham_fess adro bbri jsme inco pgeo. ga gorengan tpi nyangkut di sini,@saham_fess adro bbri jsme inco pgeo. ga gorengan tpi nyangkut di sini,adro bbri jsme inco pgeo ga gorengan tpi nyangkut di sini,"['adro', 'bbri', 'jsme', 'inco', 'pgeo', 'ga', 'gorengan', 'tpi', 'nyangkut', 'di', 'sini']","['adro', 'bbri', 'jsme', 'inco', 'pgeo', 'enggak', 'gorengan', 'tapi', 'nyangkut', 'di', 'sini']","['adro', 'bbri', 'jsme', 'inco', 'pgeo', 'enggak', 'gorengan', 'nyangkut', 'sini']","['adro', 'bbri', 'jsme', 'inco', 'pgeo', 'enggak', 'goreng', 'nyangkut', 'sini']",negatif,adro bbri jsme inco pgeo enggak goreng nyangkut sini
2025-02-02 11:18:29+00:00,@SukakeKamu apa tuh bg BBRI BBCA? atau ada yg lain?,@sukakekamu apa tuh bg bbri bbca? atau ada yg lain?,apa tuh bg bbri bbca atau ada yg lain,"['apa', 'tuh', 'bg', 'bbri', 'bbca', 'atau', 'ada', 'yg', 'lain']","['apa', 'tuh', 'bang', 'bbri', 'bbca', 'atau', 'ada', 'yang', 'lain']","['apa', 'tuh', 'bang', 'bbri', 'bbca']","['apa', 'tuh', 'bang', 'bbri', 'bbca']",netral,apa tuh bang bbri bbca
2025-02-02 11:19:01+00:00,@Itadoriwk @Saham_fess BBRI nyangkut di berapa bang?,@itadoriwk @saham_fess bbri nyangkut di berapa bang?,bbri nyangkut di berapa bang,"['bbri', 'nyangkut', 'di', 'berapa', 'bang']","['bbri', 'nyangkut', 'di', 'berapa', 'bang']","['bbri', 'nyangkut', 'berapa', 'bang']","['bbri', 'nyangkut', 'berapa', 'bang']",negatif,bbri nyangkut berapa bang
2025-02-02 11:25:31+00:00,@Saham_fess Bkn gorengan tp queen bbri gua msh nyangkut di 5000an,@saham_fess bkn gorengan tp queen bbri gua msh nyangkut di 5000an,bkn gorengan tp queen bbri gua msh nyangkut di an,"['bkn', 'gorengan', 'tp', 'queen', 'bbri', 'gua', 'msh', 'nyangkut', 'di', 'an']","['bukan', 'gorengan', 'tapi', 'queen', 'bbri', 'gua', 'masih', 'nyangkut', 'di', 'an']","['bukan', 'gorengan', 'queen', 'bbri', 'gua', 'nyangkut', 'an']","['bukan', 'goreng', 'queen', 'bbri', 'gua', 'nyangkut', 'an']",negatif,bukan goreng queen bbri gua nyangkut an
2025-02-02 11:29:34+00:00,@Saham_fess bukan gorengan tapi BBRI di 4824 BBCA di 10275 ,@saham_fess bukan gorengan tapi bbri di 4824 bbca di 10275 ,bukan gorengan tapi bbri di bbca di,"['bukan', 'gorengan', 'tapi', 'bbri', 'di', 'bbca', 'di']","['bukan', 'gorengan', 'tapi', 'bbri', 'di', 'bbca', 'di']","['bukan', 'gorengan', 'bbri', 'bbca']","['bukan', 'goreng', 'bbri', 'bbca']",negatif,bukan goreng bbri bbca
2025-02-02 11:34:58+00:00,@Saham_fess Bbri walau ga gorengan nyangkut mlu.,@saham_fess bbri walau ga gorengan nyangkut mlu.,bbri walau ga gorengan nyangkut mlu,"['bbri', 'walau', 'ga', 'gorengan', 'nyangkut', 'mlu']","['bbri', 'walau', 'enggak', 'gorengan', 'nyangkut', 'melulu']","['bbri', 'enggak', 'gorengan', 'nyangkut', 'melulu']","['bbri', 'enggak', 'goreng', 'nyangkut', 'melulu']",negatif,bbri enggak goreng nyangkut melulu
2025-02-02 12:08:12+00:00,Saham Unggulan IHSG pada Senin 3 Februari 2025: TLKM ASII BMRI ADRO dan BBRI Berpotensi Cuan! https://t.co/ltrFvoocNW,saham unggulan ihsg pada senin 3 februari 2025: tlkm asii bmri adro dan bbri berpotensi cuan! https://t.co/ltrfvoocnw,saham unggulan ihsg pada senin februari tlkm asii bmri adro dan bbri berpotensi cuan,"['saham', 'unggulan', 'ihsg', 'pada', 'senin', 'februari', 'tlkm', 'asii', 'bmri', 'adro', 'dan', 'bbri', 'berpotensi', 'cuan']","['saham', 'unggulan', 'ihsg', 'pada', 'senin', 'februari', 'tlkm', 'asii', 'bmri', 'adro', 'dan', 'bbri', 'berpotensi', 'cuan']","['saham', 'unggulan', 'ihsg', 'senin', 'februari', 'tlkm', 'asii', 'bmri', 'adro', 'bbri', 'berpotensi', 'cuan']","['saham', 'unggul', 'ihsg', 'senin', 'februari', 'tlkm', 'asi', 'bmri', 'adro', 'bbri', 'potensi', 'cuan']",positif,saham unggul ihsg senin februari tlkm asi bmri adro bbri potensi cuan
2025-02-02 12:36:12+00:00,@Saham_fess bbri bmri tlkm hebat kan ihsg?,@saham_fess bbri bmri tlkm hebat kan ihsg?,bbri bmri tlkm hebat kan ihsg,"['bbri', 'bmri', 'tlkm', 'hebat', 'kan', 'ihsg']","['bbri', 'bmri', 'tlkm', 'hebat', 'kan', 'ihsg']","['bbri', 'bmri', 'tlkm', 'hebat', 'kan', 'ihsg']","['bbri', 'bmri', 'tlkm', 'hebat', 'kan', 'ihsg']",positif,bbri bmri tlkm hebat kan ihsg
2025-02-02 13:16:26+00:00,@profesor_saham lagi cosplay jadi UNVR sama BBRI,@profesor_saham lagi cosplay jadi unvr sama bbri,lagi cosplay jadi unvr sama bbri,"['lagi', 'cosplay', 'jadi', 'unvr', 'sama', 'bbri']","['lagi', 'cosplay', 'jadi', 'unvr', 'sama', 'bbri']","['cosplay', 'jadi', 'unvr', 'sama', 'bbri']","['cosplay', 'jadi', 'unvr', 'sama', 'bbri']",netral,cosplay jadi unvr sama bbri
2025-02-02 13:53:15+00:00,@Saham_fess MDKA MIKA UNVR TMAS AKRA BBRI BBCA Yah walau sebagian bukan gorengan,@saham_fess mdka mika unvr tmas akra bbri bbca yah walau sebagian bukan gorengan,mdka mika unvr tmas akra bbri bbca yah walau sebagian bukan gorengan,"['mdka', 'mika', 'unvr', 'tmas', 'akra', 'bbri', 'bbca', 'yah', 'walau', 'sebagian', 'bukan', 'gorengan']","['mdka', 'mika', 'unvr', 'tmas', 'akra', 'bbri', 'bbca', 'ya', 'walau', 'sebagian', 'bukan', 'gorengan']","['mdka', 'mika', 'unvr', 'tmas', 'akra', 'bbri', 'bbca', 'sebagian', 'bukan', 'gorengan']","['mdka', 'mika', 'unvr', 'tmas', 'akra', 'bbri', 'bbca', 'bagi', 'bukan', 'goreng']",negatif,mdka mika unvr tmas akra bbri bbca bagi bukan goreng
2025-02-02 14:53:29+00:00,telisik bisik-bisik ada rencana $BBRI mau buyback sahamnya senilai Rp. 3 T. Meski masih rencana tapi ini rencana yg cukup serius tak sekedar wacana. Buktinya perihal buyback ini akan dibahas di RUPST sebulan yg akan datang nanti (11/03/25). Let's see!,telisik bisik-bisik ada rencana $bbri mau buyback sahamnya senilai rp. 3 t. meski masih rencana tapi ini rencana yg cukup serius tak sekedar wacana. buktinya perihal buyback ini akan dibahas di rupst sebulan yg akan datang nanti (11/03/25). let's see!,telisik bisikbisik ada rencana bbri mau buyback sahamnya senilai rp t meski masih rencana tapi ini rencana yg cukup serius tak sekedar wacana buktinya perihal buyback ini akan dibahas di rupst sebulan yg akan datang nanti lets see,"['telisik', 'bisikbisik', 'ada', 'rencana', 'bbri', 'mau', 'buyback', 'sahamnya', 'senilai', 'rp', 't', 'meski', 'masih', 'rencana', 'tapi', 'ini', 'rencana', 'yg', 'cukup', 'serius', 'tak', 'sekedar', 'wacana', 'buktinya', 'perihal', 'buyback', 'ini', 'akan', 'dibahas', 'di', 'rupst', 'sebulan', 'yg', 'akan', 'datang', 'nanti', 'lets', 'see']","['telisik', 'bisikbisik', 'ada', 'rencana', 'bbri', 'mau', 'buyback', 'sahamnya', 'senilai', 'rp', 't', 'meski', 'masih', 'rencana', 'tapi', 'ini', 'rencana', 'yang', 'cukup', 'serius', 'tak', 'sekedar', 'wacana', 'buktinya', 'perihal', 'buyback', 'ini', 'akan', 'dibahas', 'di', 'rupst', 'sebulan', 'yang', 'akan', 'datang', 'nanti', 'lets', 'sih']","['telisik', 'bisikbisik', 'rencana', 'bbri', 'mau', 'buyback', 'sahamnya', 'senilai', 'rp', 't', 'meski', 'rencana', 'rencana', 'cukup', 'serius', 'tak', 'sekedar', 'wacana', 'buktinya', 'perihal', 'buyback', 'dibahas', 'rupst', 'sebulan', 'datang', 'lets', 'sih']","['tisik', 'bisikbisik', 'rencana', 'bbri', 'mau', 'buyback', 'saham', 'nila', 'rp', 't', 'meski', 'rencana', 'rencana', 'cukup', 'serius', 'tak', 'dar', 'wacana', 'bukti', 'perihal', 'buyback', 'bahas', 'rupst', 'bulan', 'datang', 'lets', 'sih']",positif,tisik bisikbisik rencana bbri mau buyback saham nila rp t meski rencana rencana cukup serius tak dar wacana bukti perihal buyback bahas rupst bulan datang lets sih
2025-02-02 15:45:00+00:00,@oxxhnn Wah bisa tuh jualan komoditas. Pelan pelan duitnya bisa diputerin ke trading bluechip. Waktu itu ya gw invest di BBRI dari 4800 selembar trus gw jual di 5800 apa 6000 gt. Mayan cuy untung 1-2jt Dan itu gw invest nya bentar doang kek 1-2bulan gt,@oxxhnn wah bisa tuh jualan komoditas. pelan pelan duitnya bisa diputerin ke trading bluechip. waktu itu ya gw invest di bbri dari 4800 selembar trus gw jual di 5800 apa 6000 gt. mayan cuy untung 1-2jt dan itu gw invest nya bentar doang kek 1-2bulan gt,wah bisa tuh jualan komoditas pelan pelan duitnya bisa diputerin ke trading bluechip waktu itu ya gw invest di bbri dari selembar trus gw jual di apa gt mayan cuy untung jt dan itu gw invest nya bentar doang kek bulan gt,"['wah', 'bisa', 'tuh', 'jualan', 'komoditas', 'pelan', 'pelan', 'duitnya', 'bisa', 'diputerin', 'ke', 'trading', 'bluechip', 'waktu', 'itu', 'ya', 'gw', 'invest', 'di', 'bbri', 'dari', 'selembar', 'trus', 'gw', 'jual', 'di', 'apa', 'gt', 'mayan', 'cuy', 'untung', 'jt', 'dan', 'itu', 'gw', 'invest', 'nya', 'bentar', 'doang', 'kek', 'bulan', 'gt']","['wah', 'bisa', 'tuh', 'jualan', 'komoditas', 'pelan', 'pelan', 'duitnya', 'bisa', 'diputerin', 'ke', 'trading', 'bluechip', 'waktu', 'itu', 'ya', 'gue', 'invest', 'di', 'bbri', 'dari', 'selembar', 'terus', 'gue', 'jual', 'di', 'apa', 'begitu', 'lumayan', 'cuy', 'untung', 'juta', 'dan', 'itu', 'gue', 'invest', 'nya', 'bentar', 'doang', 'kayak', 'bulan', 'begitu']","['wah', 'tuh', 'jualan', 'komoditas', 'pelan', 'pelan', 'duitnya', 'diputerin', 'trading', 'bluechip', 'waktu', 'gue', 'invest', 'bbri', 'selembar', 'terus', 'gue', 'jual', 'apa', 'lumayan', 'cuy', 'untung', 'juta', 'gue', 'invest', 'nya', 'bentar', 'doang', 'kayak', 'bulan']","['wah', 'tuh', 'jual', 'komoditas', 'pelan', 'pelan', 'duit', 'diputerin', 'trading', 'bluechip', 'waktu', 'gue', 'invest', 'bbri', 'lembar', 'terus', 'gue', 'jual', 'apa', 'lumayan', 'cuy', 'untung', 'juta', 'gue', 'invest', 'nya', 'bentar', 'doang', 'kayak', 'bulan']",positif,wah tuh jual komoditas pelan pelan duit diputerin trading bluechip waktu gue invest bbri lembar terus gue jual apa lumayan cuy untung juta gue invest nya bentar doang kayak bulan
2025-02-02 17:39:54+00:00,@_gagakhitam @Saham_fess Bbkp cut bang lainya tinggal avg down aja klo ada modal bbca bbri cicil tiap bulan. Unv biarin aja wkwk,@_gagakhitam @saham_fess bbkp cut bang lainya tinggal avg down aja klo ada modal bbca bbri cicil tiap bulan. unv biarin aja wkwk,bbkp cut bang lainya tinggal avg down aja klo ada modal bbca bbri cicil tiap bulan unv biarin aja wkwk,"['bbkp', 'cut', 'bang', 'lainya', 'tinggal', 'avg', 'down', 'aja', 'klo', 'ada', 'modal', 'bbca', 'bbri', 'cicil', 'tiap', 'bulan', 'unv', 'biarin', 'aja', 'wkwk']","['bbkp', 'cut', 'bang', 'lainya', 'tinggal', 'avg', 'down', 'saja', 'kalo', 'ada', 'modal', 'bbca', 'bbri', 'cicil', 'tiap', 'bulan', 'unv', 'biarkan', 'saja', 'wkwk']","['bbkp', 'cut', 'bang', 'lainya', 'tinggal', 'avg', 'down', 'kalo', 'modal', 'bbca', 'bbri', 'cicil', 'tiap', 'bulan', 'unv', 'biarkan', 'wkwk']","['bbkp', 'cut', 'bang', 'lai', 'tinggal', 'avg', 'down', 'kalo', 'modal', 'bbca', 'bbri', 'cicil', 'tiap', 'bulan', 'unv', 'biar', 'wkwk']",positif,bbkp cut bang lai tinggal avg down kalo modal bbca bbri cicil tiap bulan unv biar wkwk
